Read file in one pass,File size is 256Kb
Block read exit,002148C1
Block read entry,002149D6
Block read exit,0022D241
Block read entry,0022D356
Block read exit,00239DFE
Block read entry,00239F13
Block read exit,00248B4F
Block read entry,00248C64
Block read exit,0026E447
Block read entry,0026E55C
Block read exit,00293F9D
Block read entry,002940B2
Block read exit,002B9AFA
Block read entry,002B9C0F
Block read exit,002DF661
Block read entry,002DF776
Block read exit,003051CC
Block read entry,003052E1
Block read exit,0032AD1B
Block read entry,0032AE30
Block read exit,00350866
Block read entry,0035097B
Block read exit,0037614F
Block read entry,00376264
Block read exit,0039BC93
Block read entry,0039BDA8
Block read exit,003C17E8
Block read entry,003C18FD
Block read exit,003EF4DC
Block read entry,003EF5F1
Block read exit,0040CE88
Block read entry,0040CF9D
Block read exit,00432C60
Block read entry,00432D75
Block read exit,0045852D
Block read entry,00458642
Block read exit,0047E066
Block read entry,0047E17B
Block read exit,004A3BA8
Block read entry,004A3CBD
Block read exit,004C96EE
Block read entry,004C9803
Block read exit,004EF24D
Block read entry,004EF362
Block read exit,0050340B
Block read entry,00503520
Block read exit,0051B678
Block read entry,0051B78D
Block read exit,00535394
Block read entry,005354AA
Block read exit,00558838
Block read entry,0055894D
Block read exit,0057B49D
Block read entry,0057B5B2
Block read exit,005850C1
Block read entry,005851D6
Block read exit,005B228D
Block read entry,005B23A2
Block read exit,005E5A57
Block read entry,005E5B6C
Block read exit,00605D0A
Block read entry,00605E1F
Block read exit,0062B2C4
Block read entry,0062B3D9
Block read exit,006416E6
Block read entry,006417FB
Block read exit,00659C1B
Block read entry,00659D30
Block read exit,00666C0D
Block read entry,00666D22
Block read exit,0068F8A6
Block read entry,0068F9BB
Block read exit,006A1426
Block read entry,006A153B
Block read exit,006B68F8
Block read entry,006B6A0D
Block read exit,006E7FE9
Block read entry,006E837A
Block read exit,0070F9B6
Block read entry,0070FACB
Block read exit,00738693
Block read entry,007387A8
Block read exit,0074CBD4
Block read entry,0074CCE9
Block read exit,0076BF1D
Block read entry,0076C032
Block read exit,00774B20
Block read entry,00774C35
Block read exit,00793780
Block read entry,00793895
Block read exit,007B92E4
Block read entry,007B93F9
Block read exit,007DEE25
Block read entry,007DEF3A
Block read exit,008046FD
Block read entry,00804812
Block read exit,0082A250
Block read entry,0082A365
Block read exit,0084FD87
Block read entry,0084FE9C
Block read exit,008758C4
Block read entry,008759D9
Block read exit,0089B42A
Block read entry,0089B53F
Block read exit,008C120F
Block read entry,008C1324
Block read exit,008F9BB9
Block read entry,008F9CCE
Block read exit,0091F499
Block read entry,0091F5AE
Block read exit,00931EF7
Block read entry,0093200C
Block read exit,0095E8C6
Block read entry,0095E9DB
Block read exit,0097D55E
Block read entry,0097D673
Block read exit,009A3322
Block read entry,009A3437
Block read exit,009C8BE5
Block read entry,009C8CFA
Block read exit,009D4B64
Block read entry,009D4C79
Block read exit,00A061B4
Block read entry,00A062C9
Block read exit,00A1AB46
Block read entry,00A1AC5B
Block read exit,00A2891B
Block read entry,00A28A30
Block read exit,00A45CC2
Block read entry,00A45DD7
Block read exit,00A5EC87
Block read entry,00A5ED9C
Block read exit,00A791CA
Block read entry,00A792DF
Block read exit,00A9324E
Block read entry,00A93363
Block read exit,00AB9420
Block read entry,00AB9535
Block read exit,00ACF82C
Block read entry,00ACF941
Block read exit,00AE72B4
Block read entry,00AE73C9
Block read exit,00AFBC55
Block read entry,00AFBD6A
Block read exit,00B09A39
Block read entry,00B09B4E
Block read exit,00B26DE7
Block read entry,00B26EFC
Block read exit,00B46658
Block read entry,00B4676D
Block read exit,00B658ED
Block read entry,00B65C7B
Block read exit,00B76D5F
Block read entry,00B76E74
Block read exit,00B9B8E4
Block read entry,00B9B9F9
Block read exit,00BC329E
Block read entry,00BC33B3
Block read exit,00BE2AAC
Block read entry,00BE2BC1
Block read exit,00BEFDDF
Block read entry,00BEFEF4
Block read exit,00BFFE2B
Block read entry,00BFFF40
Block read exit,00C1717E
Block read entry,00C17293
Block read exit,00C48B17
Block read entry,00C48C2C
Block read exit,00C609D3
Block read entry,00C60AE8
Block read exit,00C83326
Block read entry,00C8343B
Block read exit,00C9BC8A
Block read entry,00C9BD9F
Block read exit,00CA8827
Block read entry,00CA893C
Block read exit,00CB7552
Block read entry,00CB7667
Block read exit,00CDD09D
Block read entry,00CDD1B2
Block read exit,00D02BF3
Block read entry,00D02D08
